path,tm_id,source,category_id,base_char_name
glyph_crops_merged_by_tm/TM_60891/3738_27_cat23__kornia.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3736_32_cat23__kornia.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3741_38493_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3736_38782_cat225__opencv.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3744_2_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3740_39614_cat225__opencv.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3739_4_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3740_39752_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3742_7_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3743_38195_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3741_38499_cat119__opencv.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3739_120_cat23__kornia.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3742_40058_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3738_39464_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3736_38971_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3739_103_cat225__kornia.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3736_38827_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3737_0_cat100__kornia.jpg,TM_60891,yolo,100,xi
glyph_crops_merged_by_tm/TM_60891/3739_39116_cat77__opencv.jpg,TM_60891,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60891/3741_210_cat225__kornia.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3740_39856_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3739_39140_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3743_55_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3739_85_cat77__kornia.jpg,TM_60891,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60891/3741_253_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3740_221_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3744_39265_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3741_38667_cat119__opencv.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3739_39143_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3741_38630_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3743_7_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3740_39776_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3739_39145_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3740_209_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3741_38459_cat107__opencv.jpg,TM_60891,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60891/3736_245_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3738_39370_cat107__opencv.jpg,TM_60891,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60891/3738_39496_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3744_39258_cat77__opencv.jpg,TM_60891,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60891/3741_61_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3741_38534_cat119__opencv.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3740_268_cat23__kornia.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3741_258_cat23__kornia.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3739_39088_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3738_39465_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3740_6_cat107__kornia.jpg,TM_60891,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60891/3737_1_cat100__kornia.jpg,TM_60891,yolo,100,xi
glyph_crops_merged_by_tm/TM_60891/3741_123_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3741_38623_cat107__opencv.jpg,TM_60891,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60891/3741_38709_cat225__opencv.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3741_38316_cat119__opencv.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3739_39103_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3740_39808_cat8__opencv.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3738_39396_cat225__opencv.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3743_33_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3743_11_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3742_40140_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3740_26_cat77__kornia.jpg,TM_60891,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60891/3738_39415_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3740_39964_cat201__opencv.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3742_40088_cat7__opencv.jpg,TM_60891,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60891/3741_326_cat119__kornia.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3741_38583_cat225__opencv.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3742_40115_cat225__opencv.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60891/3736_38867_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3736_38869_cat7__opencv.jpg,TM_60891,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60891/3741_38402_cat100__opencv.jpg,TM_60891,yolo,100,xi
glyph_crops_merged_by_tm/TM_60891/3740_145_cat119__kornia.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3736_232_cat8__kornia.jpg,TM_60891,yolo,8,beta
glyph_crops_merged_by_tm/TM_60891/3741_38412_cat23__opencv.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3740_247_cat201__kornia.jpg,TM_60891,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60891/3740_39638_cat119__opencv.jpg,TM_60891,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60891/3742_162_cat100__kornia.jpg,TM_60891,yolo,100,xi
glyph_crops_merged_by_tm/TM_60891/3744_50_cat23__kornia.jpg,TM_60891,yolo,23,iota
glyph_crops_merged_by_tm/TM_60891/3739_6_cat225__kornia.jpg,TM_60891,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_39_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_4_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_50_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30863_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_59_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_30814_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_30839_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_30810_cat111__opencv.jpg,TM_60479,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60479/4041_51_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_44_cat119__kornia.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_60_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_8_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_10_cat111__kornia.jpg,TM_60479,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60479/4041_16_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_30802_cat100__opencv.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4041_30866_cat119__opencv.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4040_21_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_11_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_2_cat77__kornia.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30865_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_3_cat77__kornia.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30891_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_30811_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30855_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_7_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_30804_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30918_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_15_cat119__kornia.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_18_cat119__kornia.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_30910_cat107__opencv.jpg,TM_60479,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30896_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30930_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_30816_cat119__opencv.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_67_cat107__kornia.jpg,TM_60479,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60479/4040_30835_cat119__opencv.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_3_cat100__kornia.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4041_30893_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_30920_cat107__opencv.jpg,TM_60479,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60479/4040_30828_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4040_15_cat144__kornia.jpg,TM_60479,yolo,144,eta
glyph_crops_merged_by_tm/TM_60479/4041_52_cat77__kornia.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4040_34_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30854_cat100__opencv.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4041_30861_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_30886_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30883_cat111__opencv.jpg,TM_60479,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60479/4041_30853_cat77__opencv.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30857_cat77__opencv.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_73_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4041_30908_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_68_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_14_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_30812_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_12_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_30901_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_27_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_30829_cat7__opencv.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_30858_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_29_cat7__kornia.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_28_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30927_cat100__opencv.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4041_48_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_30806_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_0_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_70_cat100__kornia.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4040_2_cat100__kornia.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4040_7_cat107__kornia.jpg,TM_60479,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60479/4040_28_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_55_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_30827_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_10_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4040_41_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_17_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_31_cat111__kornia.jpg,TM_60479,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60479/4041_30903_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_30807_cat107__opencv.jpg,TM_60479,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_39_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4041_35_cat100__kornia.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4040_43_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_65_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30925_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_38_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_54_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_33_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30869_cat119__opencv.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_32_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_6_cat77__kornia.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30882_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4041_69_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_30815_cat144__opencv.jpg,TM_60479,yolo,144,eta
glyph_crops_merged_by_tm/TM_60479/4041_30878_cat77__opencv.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30874_cat7__opencv.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_64_cat7__kornia.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_45_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30897_cat119__opencv.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4040_30808_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_30817_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30885_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_6_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_30833_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_8_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_30843_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30884_cat111__opencv.jpg,TM_60479,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60479/4040_30803_cat77__opencv.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30912_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4041_41_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_30892_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4041_21_cat7__kornia.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_30898_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_12_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4040_30800_cat7__opencv.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4040_35_cat119__kornia.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4040_30848_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_30881_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30859_cat225__opencv.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4040_30819_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_4_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30851_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_14_cat23__kornia.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_19_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_57_cat107__kornia.jpg,TM_60479,yolo,107,epsilon
glyph_crops_merged_by_tm/TM_60479/4041_30_cat111__kornia.jpg,TM_60479,yolo,111,omicron
glyph_crops_merged_by_tm/TM_60479/4041_30894_cat201__opencv.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4040_33_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30917_cat7__opencv.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4040_30821_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30926_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_16_cat119__kornia.jpg,TM_60479,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60479/4041_30913_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_29_cat225__kornia.jpg,TM_60479,yolo,225,eta
glyph_crops_merged_by_tm/TM_60479/4041_72_cat7__kornia.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_30888_cat100__opencv.jpg,TM_60479,yolo,100,xi
glyph_crops_merged_by_tm/TM_60479/4041_30905_cat77__opencv.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60479/4040_30823_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_30929_cat7__opencv.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_43_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_0_cat7__kornia.jpg,TM_60479,yolo,7,alpha
glyph_crops_merged_by_tm/TM_60479/4041_30907_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30867_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4041_30904_cat23__opencv.jpg,TM_60479,yolo,23,iota
glyph_crops_merged_by_tm/TM_60479/4040_23_cat8__kornia.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4040_30834_cat8__opencv.jpg,TM_60479,yolo,8,beta
glyph_crops_merged_by_tm/TM_60479/4041_40_cat201__kornia.jpg,TM_60479,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60479/4041_25_cat77__kornia.jpg,TM_60479,yolo,77,epsilon
glyph_crops_merged_by_tm/TM_60217/5115_40210_cat100__opencv.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_40194_cat100__opencv.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_41_cat8__kornia.jpg,TM_60217,yolo,8,beta
glyph_crops_merged_by_tm/TM_60217/5115_40228_cat100__opencv.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_23_cat201__kornia.jpg,TM_60217,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60217/5115_40187_cat119__opencv.jpg,TM_60217,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60217/5115_29_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_8_cat100__kornia.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_37_cat23__kornia.jpg,TM_60217,yolo,23,iota
glyph_crops_merged_by_tm/TM_60217/5115_30_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_6_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_35_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_31_cat100__kornia.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_21_cat100__kornia.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_17_cat119__kornia.jpg,TM_60217,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60217/5115_40247_cat201__opencv.jpg,TM_60217,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60217/5115_51_cat23__kornia.jpg,TM_60217,yolo,23,iota
glyph_crops_merged_by_tm/TM_60217/5115_40208_cat225__opencv.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40191_cat201__opencv.jpg,TM_60217,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60217/5115_40204_cat8__opencv.jpg,TM_60217,yolo,8,beta
glyph_crops_merged_by_tm/TM_60217/5115_40238_cat201__opencv.jpg,TM_60217,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60217/5115_3_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_5_cat201__kornia.jpg,TM_60217,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60217/5115_40227_cat23__opencv.jpg,TM_60217,yolo,23,iota
glyph_crops_merged_by_tm/TM_60217/5115_46_cat119__kornia.jpg,TM_60217,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60217/5115_40220_cat100__opencv.jpg,TM_60217,yolo,100,xi
glyph_crops_merged_by_tm/TM_60217/5115_40219_cat225__opencv.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40221_cat119__opencv.jpg,TM_60217,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60217/5115_18_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40218_cat225__opencv.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40244_cat23__opencv.jpg,TM_60217,yolo,23,iota
glyph_crops_merged_by_tm/TM_60217/5115_40212_cat201__opencv.jpg,TM_60217,yolo,201,upsilon
glyph_crops_merged_by_tm/TM_60217/5115_32_cat119__kornia.jpg,TM_60217,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60217/5115_19_cat225__kornia.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40192_cat225__opencv.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40237_cat119__opencv.jpg,TM_60217,yolo,119,lambda
glyph_crops_merged_by_tm/TM_60217/5115_40207_cat225__opencv.jpg,TM_60217,yolo,225,eta
glyph_crops_merged_by_tm/TM_60217/5115_40232_cat8__opencv.jpg,TM_60217,yolo,8,beta
glyph_crops_merged_by_tm/TM_60217/5115_40217_cat119__opencv.jpg,TM_60217,yolo,119,lambda
